job_skills,skill_id
Commercial strategy,60648
Customer relationships,60649
Revenue growth,60650
Engagement models,60651
Commercial offerings,60652
Longterm partnerships,60653
Data and AI team profitability,60654
Business Plan targets,60655
Utilisation,60656
Realisation,60657
Project execution,60658
Working practices,60659
Training packages,60660
Entrepreneurial business,60661
Lateral thinker,60662
Data factories,60663
Reporting writing skills,60664
Remote team,60665
Departmental budget,60666
Profit and loss,60667
Collaborative business,60668
Parent company,60669
Data Platforms Management,60670
Data Strategy Development,60671
Data Environment Optimization,60672
Data Engineering Team Management,60673
Platform Implementation,60674
Travel (London),60675
Election Analytics,60676
Productionized Apps,60677
Communication Management,60678
Interdependency Management,60679
Omnichannel Marketing,60680
Commercial Operations,60681
Lifesciences,60682
IT Healthcare,60683
Corporate Audit Services,60684
Audit Management,60685
Stakeholder Reporting,60686
Globalization,60687
Legal and Regulatory Compliance,60688
Privacy and Security,60689
Emerging Risks,60690
Enterprise Risk Management,60691
Fire Life Safety,60692
Emergency Maintenance,60693
Fire Alarm,60694
Suppression Systems,60695
Service Contract Management,60696
Technical Procedure Writing,60697
Electrical Infrastructure Commissioning,60698
Mechanical Infrastructure Commissioning,60699
Accounting Data,60700
Downstream Users,60701
Enterprise Projects,60702
Team Training,60703
Stakeholder Training,60704
Securities Data Experience,60705
Business Partner Collaboration,60706
Investment Data Operations,60707
OneonOne Meetings,60708
Networking Opportunities,60709
Learning and Development Platforms,60710
Ethics and Integrity,60711
Monitoring and management tools,60712
Collaborative tools,60713
Entity identification,60714
Data Clustering,60715
Latent Semantic Indexing,60716
Algorithm Analysis,60717
Nutch,60718
Sphinx,60719
Acumulo,60720
Industry advancements,60721
Technical literature,60722
Insight generation,60723
General office assistance,60724
Cloud management,60725
Ethernet technologies,60726
Multicast routing,60727
VxLAN,60728
Cisco Switching & Routing Platforms,60729
Nexus 9000 Series Data Centre Switching Platform,60730
ASR 1000x Series Routers,60731
ASR 9000 Series Routers,60732
Arista Switching platforms,60733
Network OS,60734
Cisco IOS IOSXE NXOS IOSXR,60735
Arista EOS,60736
CCIE,60737
DNA Center,60738
Wireshark,60739
Infoblox,60740
HPNA,60741
Sevone,60742
Netconf,60743
SONET/SDH,60744
Classic TDM,60745
Storage over IP,60746
Defense in depth,60747
Zero trust networking,60748
Least privilege principle,60749
Risks and controls,60750
Honest,60751
Sense of ownership/accountability,60752
Adobe Campaign,60753
Adobe Experience Cloud,60754
Web Marketing,60755
Strategy alignment,60756
Architecture approaches,60757
Current and target state assessments,60758
Business modeling methods,60759
Bachelor's degree or 8 years of experience,60760
8 years of business architecture experience,60761
4 years of handson experience developing business architecture,60762
Proven experience designing unique business architecture approaches,60763
Experience working with Waterfall and Agile methods,60764
Expert ability to influence and explain complex architecture recommendations,60765
Experience in independent development and relationship mapping,60766
Advanced knowledge of industry standard business and enterprise architecture meta modeling tooling and frameworks (BIZBOK® TOGAF®),60767
Experience in the application of business architecture standards principles and policies,60768
Act as liaison conveying information needs of the business to IT and data constraints to the business,60769
Capture tactical and strategic enterprise goals,60770
Define strategic core and support processes,60771
Define data shared across the enterprise,60772
Experience using modelbased representations,60773
ACAMS or other relevant designation,60774
US military experience (optional),60775
OpenSource Contributions,60776
Costefficient AWS solutions,60777
Enterprise cost efficiency strategy,60778
DataDriven Products,60779
Power and Renewables,60780
Market and Persona Analysis,60781
Technical Team Leadership,60782
Data Sourcing and Processing,60783
Data Solutions Delivery,60784
Prioritization and DecisionMaking,60785
Data ETL Processes,60786
Energy Industry Experience,60787
Business Engineering or Computer Science Degree,60788
35 Years Relevant Work Experience,60789
Distributed high scale systems,60790
Data processing platforms,60791
Queuing,60792
Software programming languages,60793
Quality Coach,60794
IQA,60795
Data Apprenticeships,60796
IQA award,60797
IT industry related qualification,60798
Level 4 teaching qualification,60799
Ofsted EIF,60800
Team of IT/Data Assessors,60801
Client's standards,60802
IT/Data provision,60803
Develop,60804
Nurture,60805
Team targets,60806
Best practice,60807
One to ones,60808
Underperformance,60809
Measurable Targets,60810
Internal quality assurance requirements,60811
External quality assurance requirements,60812
Quality assurance strategy,60813
AO requirements,60814
Logical Reasoning,60815
Bachelor's Degree in Business Intelligence Data Analytics Statistics or Informatics,60816
Electrical Project Management,60817
Change Order Negotiation,60818
Request for Information Negotiation,60819
Contract Scope of Work Negotiation,60820
LongTerm Relations,60821
Closeout Procedures,60822
Record Drawings,60823
Construction Cost Database Input,60824
FollowUp Marketing,60825
Team Debriefing,60826
Data Center Terminology,60827
Method of Procedures Creation,60828
Accounting Cost Management Software,60829
Scanned Document Correction,60830
Health Records,60831
High School Diploma or G.E.D.,60832
Two Years Experience in HIM IT or Healthcare,60833
Ability to Apply Analytical Skills,60834
Excellent Interpersonal Verbal and Written Communication Skills,60835
Deep Learning / Machine Learning Models,60836
Obstacle Perception,60837
3D Object Detection,60838
3D Tracking,60839
Occupancy Prediction,60840
Sensor Modalities (camera radar lidar),60841
Deep Neural Network Training,60842
Mathematical Foundations of Machine Learning/Deep Learning,60843
2D/3D Object Detection,60844
2D/3D Tracking,60845
Birds Eye View Perception,60846
MMDetection3D,60847
Deep Learning Algorithms,60848
Automated Reentry Management System (ARMS),60849
Sas Trak,60850
Health Information Protection,60851
Policy and Procedure Implementation,60852
Reporting and Documentation,60853
Substance Abuse Knowledge,60854
Contractual Parameters,60855
Treatment Models,60856
Professionalism and Work Habits,60857
HMO Plan,60858
PPO Medical Dental Vision,60859
401K HSA and Life Insurance,60860
CommunityOriented Workplace,60861
Prospect Engagement Activities,60862
Search Engine Optimization (SEO),60863
Search Engine Marketing (SEM),60864
PayPerClick (PPC),60865
MS SQL Server 2012 2017+,60866
CKLs,60867
DoD 8570.01M IAT Level II Computing Environment (CE) Certification,60868
IAT II 8570 Baseline Certification Sec+CE or equivalent,60869
MCSE Data Management and Analytics [MS SQL Server] Exam 70762 or Exam 70464 or Exam 70465 or Oracle Certified Professional (OCP),60870
Malcolm Baldridge,60871
Army Corps of Engineers,60872
Cost of Poor Quality,60873
Level 15 Inspection and Acceptance Testing,60874
Punch List,60875
Preventive Actions,60876
Clinical excellence,60877
Evidencebased care,60878
Health care organization,60879
Cancer center,60880
Sleep medicine,60881
Cardiac testing,60882
Digestive health,60883
Wound care,60884
Urgent care,60885
Imaging,60886
Rehabilitation,60887
Primary and specialty physician practices,60888
Analytics Security Standards,60889
Zero Trust Access Policy Coverage,60890
Data Council Meetings,60891
Data Lake Strategy,60892
High Standards,60893
CSA Site Engineer,60894
Work Schedule Planning,60895
Methodical Problem Solving,60896
3rd Level Engineering or Construction Management Qualifications,60897
SaaS Applications,60898
BI Support,60899
Analyticsbased Decision Making,60900
Webfocus8,60901
Data Quality Control Processes,60902
RPA Design,60903
RPA Testing,60904
RPA Automation,60905
RPA Implementation,60906
RPA Documentation,60907
RPA Quality Assurance,60908
Large Data Processing,60909
RPA Business Cases,60910
RPA Platforms,60911
SQL Analysis,60912
Contact Center Data,60913
Driver License,60914
Alarm Intrusion,60915
Site Touring System,60916
Keys and Cores,60917
Food Service,60918
Weekly Pay,60919
Vigilance,60920
Helpfulness,60921
Patrolling,60922
Google Calendar,60923
Events management,60924
Nonprofit organizations,60925
Blindness prevention,60926
Vision loss,60927
Visual impairment,60928
Registered or eligible for registration with CARNA or CRNS,60929
Valid Class 5 driver's license,60930
Advanced Assessment Skills,60931
Population Health Knowledge,60932
Public Health Experience (1 year),60933
Criminal Record Check,60934
Vulnerable Sector Check,60935
Machine Operations,60936
Cost Consciousness,60937
Planning/Organizing,60938
Machining,60939
SPC,60940
Shop Floor System,60941
General Education Degree,60942
ML Performance Architect,60943
NPU,60944
AI accelerators,60945
Softwarehardware codesign,60946
Model preprocessing,60947
ML Compiler stack,60948
Verilog,60949
RTL designs,60950
VoIP solutions,60951
CAB processes,60952
Full stack development tools and technologies,60953
Continuous Integration/Continuous Development (CI/CD),60954
Google Insights,60955
Adhoc data analyses,60956
Performance analytics,60957
Report and dashboard development,60958
Nonparametric models,60959
Multiarm experiments,60960
Reproducible analytics,60961
Data illustration,60962
Content Writing,60963
Cloud Native Data Technologies,60964
AWS MSK,60965
Modern Java Microservices Technologies,60966
AWS DB Offerings,60967
Database Processes,60968
Microsoft Service Broker,60969
Linux Distros,60970
Distroless Containers,60971
Evaluate STIGs,60972
BS/MS in related field,60973
Regulatory compliance assessments,60974
Incident investigation/management,60975
ISO 14001/45001 compliance,60976
Corrective and preventative actions,60977
Leading and lagging indicators,60978
EHS plans,60979
EHS training modules,60980
Positive reinforcement program,60981
Power BI Pro,60982
Segment Strategy,60983
Enterprise Benefits,60984
Requirements Prioritization,60985
Genetics/Genomics,60986
IT governance,60987
Cost visibility,60988
Distributed data technologies,60989
Cloudbased data technologies,60990
Standards development,60991
Vendor product evaluation,60992
Fulllifecycle technical leadership,60993
Data transport systems,60994
Metadata management systems,60995
Physical Network Setup,60996
2 years of customerfacing experience,60997
Laboratory Technician/Technologist,60998
MLT/MLS/MT,60999
The Joint Commission,61000
Positive image,61001
MLS/MT,61002
Chemistry/IA,61003
Economic Sanctions,61004
Fraud Detection Models,61005
Model Risk Management Framework,61006
Risk Assessment Methodologies,61007
Internal Audit Assignments,61008
